Fecha,País,Número de vistas de página
24 abr 2023,Ecuador,1
24 abr 2023,Argentina,230
24 abr 2023,United States,2
24 abr 2023,Japan,6
24 abr 2023,Indonesia,14
24 abr 2023,Canada,1
24 abr 2023,Panama,2
24 abr 2023,Spain,11
24 abr 2023,Paraguay,1
24 abr 2023,Mexico,8
25 abr 2023,Chile,3
25 abr 2023,Mexico,4
25 abr 2023,Netherlands,1
25 abr 2023,United States,7
25 abr 2023,Argentina,272
26 abr 2023,Peru,2
26 abr 2023,Bolivia,1
26 abr 2023,Colombia,4
26 abr 2023,Ireland,3
26 abr 2023,Indonesia,2
26 abr 2023,Argentina,170
26 abr 2023,Paraguay,1
26 abr 2023,Mexico,3
26 abr 2023,Ecuador,19
26 abr 2023,United States,5
27 abr 2023,Ireland,3
27 abr 2023,Panama,1
27 abr 2023,Brazil,2
27 abr 2023,Puerto Rico,1
27 abr 2023,Indonesia,1
27 abr 2023,United States,6
27 abr 2023,Mexico,1
27 abr 2023,Sweden,2
27 abr 2023,Argentina,269
27 abr 2023,Spain,1
28 abr 2023,Mexico,4
28 abr 2023,Ecuador,3
28 abr 2023,Indonesia,1
28 abr 2023,Ireland,3
28 abr 2023,Brazil,2
28 abr 2023,Colombia,4
28 abr 2023,Chile,31
28 abr 2023,Argentina,123
28 abr 2023,United States,2
29 abr 2023,Colombia,2
29 abr 2023,Mexico,1
29 abr 2023,Ireland,1
29 abr 2023,Peru,2
29 abr 2023,Argentina,71
29 abr 2023,China,1
29 abr 2023,(not set),1
29 abr 2023,Brazil,3
30 abr 2023,Bolivia,1
30 abr 2023,Venezuela,1
30 abr 2023,Sweden,1
30 abr 2023,Uruguay,1
30 abr 2023,Guatemala,1
30 abr 2023,Spain,1
30 abr 2023,Peru,1
30 abr 2023,Argentina,98
30 abr 2023,Mexico,2
1 may 2023,Argentina,149
1 may 2023,Mexico,2
1 may 2023,Netherlands,1
1 may 2023,United States,1
1 may 2023,Italy,1
2 may 2023,Argentina,143
2 may 2023,Peru,1
2 may 2023,Mexico,1
2 may 2023,Ecuador,1
2 may 2023,Bolivia,1
2 may 2023,United States,2
3 may 2023,Ireland,1
3 may 2023,Argentina,130
3 may 2023,United States,1
3 may 2023,Spain,2
3 may 2023,Sweden,1
4 may 2023,Mexico,3
4 may 2023,Paraguay,10
4 may 2023,Peru,1
4 may 2023,Argentina,156
4 may 2023,Ireland,1
4 may 2023,Venezuela,1
4 may 2023,United States,2
4 may 2023,China,2
5 may 2023,Ecuador,2
5 may 2023,Spain,29
5 may 2023,Argentina,202
5 may 2023,Mexico,3
5 may 2023,United States,5
5 may 2023,Paraguay,6
6 may 2023,Brazil,1
6 may 2023,Mexico,1
6 may 2023,Paraguay,5
6 may 2023,Guatemala,1
6 may 2023,Argentina,48
7 may 2023,Argentina,78
7 may 2023,United States,1
7 may 2023,Peru,5
7 may 2023,Mexico,4
7 may 2023,Paraguay,2
7 may 2023,Colombia,2
8 may 2023,Argentina,117
8 may 2023,Paraguay,1
8 may 2023,Uruguay,1
8 may 2023,Bolivia,2
8 may 2023,(not set),3
8 may 2023,Ecuador,1
8 may 2023,Indonesia,1
9 may 2023,Argentina,83
9 may 2023,Ecuador,3
9 may 2023,Cuba,1
10 may 2023,Paraguay,14
10 may 2023,Argentina,89
10 may 2023,Brazil,1
10 may 2023,Ecuador,2
10 may 2023,Mexico,12
10 may 2023,Cuba,2
10 may 2023,Chile,3
11 may 2023,Argentina,111
11 may 2023,Mexico,1
11 may 2023,Peru,3
11 may 2023,Chile,2
11 may 2023,Italy,1
11 may 2023,Guatemala,1
11 may 2023,Paraguay,2
11 may 2023,China,2
11 may 2023,Brazil,2
12 may 2023,Colombia,1
12 may 2023,Mexico,5
12 may 2023,Netherlands,2
12 may 2023,Spain,2
12 may 2023,Bolivia,1
12 may 2023,China,1
12 may 2023,United States,1
12 may 2023,Peru,1
12 may 2023,Indonesia,1
12 may 2023,(not set),4
12 may 2023,Argentina,100
12 may 2023,France,1
13 may 2023,(not set),4
13 may 2023,Netherlands,1
13 may 2023,China,1
13 may 2023,Colombia,2
13 may 2023,Argentina,37
13 may 2023,Mexico,1
14 may 2023,Italy,93
14 may 2023,Honduras,6
14 may 2023,Mexico,1
14 may 2023,Paraguay,1
14 may 2023,Colombia,2
14 may 2023,Chile,1
14 may 2023,Spain,4
14 may 2023,Venezuela,1
14 may 2023,Guatemala,1
14 may 2023,Bolivia,1
14 may 2023,Argentina,65
14 may 2023,Peru,1
14 may 2023,Indonesia,2
15 may 2023,Mexico,2
15 may 2023,(not set),6
15 may 2023,Peru,4
15 may 2023,Guatemala,1
15 may 2023,Germany,1
15 may 2023,Argentina,177
15 may 2023,United Kingdom,1
15 may 2023,Brazil,2
15 may 2023,China,4
15 may 2023,Uruguay,1
16 may 2023,Bolivia,1
16 may 2023,United States,1
16 may 2023,Argentina,164
16 may 2023,(not set),2
16 may 2023,Peru,2
16 may 2023,Mexico,24
17 may 2023,Brazil,1
17 may 2023,Argentina,243
17 may 2023,Ecuador,2
17 may 2023,China,1
17 may 2023,Uruguay,2
17 may 2023,Peru,1
17 may 2023,Spain,6
17 may 2023,Paraguay,1
17 may 2023,Netherlands,1
17 may 2023,Mexico,4
18 may 2023,Spain,1
18 may 2023,Argentina,197
18 may 2023,Venezuela,2
18 may 2023,Peru,1
18 may 2023,China,4
18 may 2023,Brazil,19
18 may 2023,Ecuador,1
18 may 2023,Netherlands,1
19 may 2023,(not set),2
19 may 2023,Argentina,174
19 may 2023,Italy,1
19 may 2023,China,1
19 may 2023,Ecuador,1
19 may 2023,Uruguay,1
19 may 2023,Brazil,9
20 may 2023,Peru,1
20 may 2023,Brazil,6
20 may 2023,Uruguay,7
20 may 2023,Germany,1
20 may 2023,Argentina,60
20 may 2023,China,3
21 may 2023,Argentina,70
21 may 2023,Italy,5
21 may 2023,China,1
21 may 2023,Peru,1
21 may 2023,Mexico,2
22 may 2023,Ecuador,2
22 may 2023,Brazil,4
22 may 2023,Panama,1
22 may 2023,Paraguay,4
22 may 2023,Peru,1
22 may 2023,Bolivia,1
22 may 2023,Argentina,185
22 may 2023,China,4
23 may 2023,Mexico,1
23 may 2023,Argentina,155
23 may 2023,United States,1
23 may 2023,Spain,3
24 may 2023,Netherlands,1
24 may 2023,Mexico,4
24 may 2023,Spain,1
24 may 2023,Paraguay,4
24 may 2023,United States,1
24 may 2023,Bolivia,2
24 may 2023,Argentina,94
24 may 2023,Chile,4
24 may 2023,Panama,1
24 may 2023,Venezuela,3
25 may 2023,Argentina,75
25 may 2023,China,1
25 may 2023,Spain,3
25 may 2023,Italy,85
25 may 2023,Uruguay,1
25 may 2023,France,1
25 may 2023,Mexico,3
26 may 2023,Peru,31
26 may 2023,Puerto Rico,1
26 may 2023,Brazil,2
26 may 2023,Argentina,147
26 may 2023,Honduras,1
27 may 2023,United States,1
27 may 2023,Peru,1
27 may 2023,Iran,4
27 may 2023,Colombia,1
27 may 2023,China,5
27 may 2023,Argentina,85
28 may 2023,Argentina,92
28 may 2023,Uruguay,1
28 may 2023,Chile,2
28 may 2023,Ecuador,1
28 may 2023,Mexico,3
28 may 2023,Ireland,2
28 may 2023,Peru,1
29 may 2023,Paraguay,3
29 may 2023,Argentina,236
29 may 2023,Chile,1
30 may 2023,Mexico,2
30 may 2023,Peru,3
30 may 2023,Honduras,1
30 may 2023,China,3
30 may 2023,Spain,5
30 may 2023,Costa Rica,2
30 may 2023,Guatemala,1
30 may 2023,Argentina,127
30 may 2023,Bolivia,1
31 may 2023,Chile,1
31 may 2023,Bolivia,1
31 may 2023,United States,2
31 may 2023,Argentina,283
31 may 2023,El Salvador,1
31 may 2023,Honduras,1
31 may 2023,Ecuador,1
31 may 2023,China,2
31 may 2023,Peru,2
1 jun 2023,Peru,1
1 jun 2023,Indonesia,1
1 jun 2023,United States,1
1 jun 2023,Argentina,193
1 jun 2023,China,3
1 jun 2023,Mexico,3
2 jun 2023,Chile,3
2 jun 2023,Argentina,134
2 jun 2023,Paraguay,3
2 jun 2023,Guatemala,1
2 jun 2023,Spain,2
3 jun 2023,Mexico,3
3 jun 2023,Nicaragua,1
3 jun 2023,Peru,2
3 jun 2023,Spain,1
3 jun 2023,Colombia,2
3 jun 2023,China,3
3 jun 2023,United States,1
3 jun 2023,Argentina,55
4 jun 2023,Argentina,49
4 jun 2023,Spain,1
4 jun 2023,Paraguay,13
4 jun 2023,Mexico,2
4 jun 2023,China,1
5 jun 2023,Germany,3
5 jun 2023,Uruguay,1
5 jun 2023,Peru,2
5 jun 2023,Argentina,300
5 jun 2023,Indonesia,1
5 jun 2023,Mexico,1
5 jun 2023,Chile,1
5 jun 2023,Guatemala,4
5 jun 2023,China,3
6 jun 2023,China,1
6 jun 2023,Argentina,174
7 jun 2023,China,2
7 jun 2023,India,1
7 jun 2023,Argentina,131
7 jun 2023,Paraguay,2
7 jun 2023,Spain,1
7 jun 2023,Mexico,2
8 jun 2023,Colombia,1
8 jun 2023,United States,30
8 jun 2023,Paraguay,1
8 jun 2023,Argentina,287
8 jun 2023,Brazil,3
8 jun 2023,Indonesia,8
9 jun 2023,Honduras,1
9 jun 2023,Mexico,1
9 jun 2023,Spain,5
9 jun 2023,Argentina,98
9 jun 2023,Peru,15
10 jun 2023,Panama,2
10 jun 2023,Paraguay,13
10 jun 2023,China,3
10 jun 2023,Mexico,2
10 jun 2023,Indonesia,1
10 jun 2023,Argentina,34
10 jun 2023,Germany,2
10 jun 2023,United States,2
11 jun 2023,Argentina,57
11 jun 2023,Chile,1
11 jun 2023,Colombia,2
11 jun 2023,Indonesia,2
11 jun 2023,Peru,2
12 jun 2023,Colombia,1
12 jun 2023,Paraguay,1
12 jun 2023,Argentina,120
12 jun 2023,Mexico,1
12 jun 2023,Ecuador,1
12 jun 2023,Costa Rica,1
12 jun 2023,Brazil,15
13 jun 2023,Paraguay,1
13 jun 2023,Nicaragua,1
13 jun 2023,Argentina,71
13 jun 2023,Mexico,13
13 jun 2023,United States,1
13 jun 2023,Peru,1
14 jun 2023,Colombia,2
14 jun 2023,Mexico,11
14 jun 2023,Peru,1
14 jun 2023,China,1
14 jun 2023,Paraguay,1
14 jun 2023,United States,2
14 jun 2023,Argentina,126
15 jun 2023,Argentina,154
15 jun 2023,Puerto Rico,1
15 jun 2023,Bolivia,1
15 jun 2023,Mexico,4
15 jun 2023,Ecuador,1
15 jun 2023,Paraguay,2
16 jun 2023,(not set),6
16 jun 2023,Brazil,1
16 jun 2023,Peru,1
16 jun 2023,Chile,2
16 jun 2023,Paraguay,1
16 jun 2023,Spain,1
16 jun 2023,Argentina,52
16 jun 2023,United States,6
17 jun 2023,Argentina,37
17 jun 2023,Bolivia,2
17 jun 2023,United States,2
17 jun 2023,Chile,1
17 jun 2023,Mexico,5
17 jun 2023,(not set),1
18 jun 2023,Argentina,85
18 jun 2023,Mexico,1
19 jun 2023,Nicaragua,1
19 jun 2023,Uruguay,1
19 jun 2023,Argentina,40
19 jun 2023,(not set),3
19 jun 2023,Brazil,1
19 jun 2023,Ecuador,2
19 jun 2023,Peru,1
19 jun 2023,Paraguay,1
20 jun 2023,Venezuela,1
20 jun 2023,Peru,1
20 jun 2023,Paraguay,1
20 jun 2023,Costa Rica,3
20 jun 2023,Argentina,77
20 jun 2023,Bolivia,4
20 jun 2023,Mexico,1
20 jun 2023,(not set),8
20 jun 2023,Nicaragua,1
21 jun 2023,China,1
21 jun 2023,Indonesia,1
21 jun 2023,Argentina,109
21 jun 2023,Italy,5
21 jun 2023,Peru,1
21 jun 2023,Mexico,2
22 jun 2023,Colombia,1
22 jun 2023,Mexico,1
22 jun 2023,(not set),2
22 jun 2023,Argentina,117
22 jun 2023,Uruguay,2
22 jun 2023,United States,1
22 jun 2023,China,1
22 jun 2023,Indonesia,4
23 jun 2023,Argentina,156
24 jun 2023,Argentina,56
24 jun 2023,United States,1
25 jun 2023,Venezuela,1
25 jun 2023,Argentina,151
25 jun 2023,Brazil,29
25 jun 2023,Mexico,1
25 jun 2023,Peru,1
25 jun 2023,Ecuador,2
26 jun 2023,Indonesia,4
26 jun 2023,China,2
26 jun 2023,Mexico,4
26 jun 2023,Peru,1
26 jun 2023,Switzerland,3
26 jun 2023,Argentina,108
27 jun 2023,Colombia,2
27 jun 2023,Indonesia,2
27 jun 2023,Argentina,110
27 jun 2023,United States,1
27 jun 2023,Costa Rica,1
27 jun 2023,Panama,1
28 jun 2023,Argentina,176
28 jun 2023,Peru,1
28 jun 2023,Mexico,1
28 jun 2023,Paraguay,3
28 jun 2023,Costa Rica,1
29 jun 2023,France,1
29 jun 2023,Brazil,1
29 jun 2023,Chile,3
29 jun 2023,Argentina,190
29 jun 2023,Spain,2
29 jun 2023,China,1
30 jun 2023,Paraguay,1
30 jun 2023,Brazil,1
30 jun 2023,Argentina,162
30 jun 2023,China,1
30 jun 2023,Venezuela,1
30 jun 2023,Indonesia,1
1 jul 2023,Costa Rica,1
1 jul 2023,Argentina,23
1 jul 2023,Peru,9
1 jul 2023,Brazil,1
2 jul 2023,Uruguay,1
2 jul 2023,United States,1
2 jul 2023,Spain,7
2 jul 2023,Cambodia,1
2 jul 2023,Peru,1
2 jul 2023,Argentina,35
3 jul 2023,China,1
3 jul 2023,Peru,11
3 jul 2023,Argentina,114
4 jul 2023,Brazil,6
4 jul 2023,Morocco,1
4 jul 2023,Paraguay,21
4 jul 2023,Spain,2
4 jul 2023,Colombia,1
4 jul 2023,Mexico,1
4 jul 2023,Bolivia,1
4 jul 2023,Ecuador,7
4 jul 2023,Argentina,131
5 jul 2023,Brazil,3
5 jul 2023,United States,3
5 jul 2023,Peru,1
5 jul 2023,Argentina,96
5 jul 2023,China,1
6 jul 2023,Mexico,2
6 jul 2023,Netherlands,1
6 jul 2023,Argentina,98
6 jul 2023,France,8
6 jul 2023,United States,2
7 jul 2023,Spain,1
7 jul 2023,Argentina,129
7 jul 2023,Ecuador,1
7 jul 2023,United States,2
7 jul 2023,Indonesia,5
7 jul 2023,China,3
8 jul 2023,Indonesia,1
8 jul 2023,Uruguay,1
8 jul 2023,Argentina,64
9 jul 2023,Argentina,86
9 jul 2023,Paraguay,2
9 jul 2023,United States,1
9 jul 2023,Ecuador,1
9 jul 2023,Uruguay,1
9 jul 2023,Indonesia,1
10 jul 2023,Paraguay,1
10 jul 2023,Mexico,8
10 jul 2023,Venezuela,2
10 jul 2023,China,1
10 jul 2023,Nicaragua,1
10 jul 2023,Argentina,57
10 jul 2023,Peru,10
11 jul 2023,Honduras,1
11 jul 2023,Argentina,47
11 jul 2023,Mexico,1
11 jul 2023,Ecuador,1
11 jul 2023,United States,3
11 jul 2023,Spain,2
11 jul 2023,Paraguay,1
12 jul 2023,Paraguay,4
12 jul 2023,Chile,1
12 jul 2023,Argentina,65
12 jul 2023,Mexico,4
12 jul 2023,Peru,1
12 jul 2023,Brazil,1
12 jul 2023,Colombia,2
12 jul 2023,China,1
13 jul 2023,Spain,1
13 jul 2023,France,1
13 jul 2023,Argentina,85
13 jul 2023,Cuba,1
13 jul 2023,Chile,1
13 jul 2023,Paraguay,1
13 jul 2023,Switzerland,2
13 jul 2023,United States,1
13 jul 2023,Dominican Republic,1
14 jul 2023,United States,2
14 jul 2023,Argentina,37
14 jul 2023,Chile,1
14 jul 2023,Peru,1
14 jul 2023,Indonesia,3
14 jul 2023,Bolivia,46
14 jul 2023,Ireland,1
14 jul 2023,France,12
14 jul 2023,Brazil,1
15 jul 2023,Indonesia,1
15 jul 2023,Guatemala,1
15 jul 2023,Ecuador,6
15 jul 2023,China,2
15 jul 2023,(not set),4
15 jul 2023,United States,1
15 jul 2023,Argentina,10
16 jul 2023,Indonesia,2
16 jul 2023,Argentina,10
16 jul 2023,Ecuador,1
16 jul 2023,Uruguay,9
16 jul 2023,France,4
17 jul 2023,Paraguay,77
17 jul 2023,Mexico,3
17 jul 2023,Peru,6
17 jul 2023,United States,1
17 jul 2023,China,1
17 jul 2023,Brazil,1
17 jul 2023,(not set),2
17 jul 2023,Argentina,63
17 jul 2023,Spain,1
18 jul 2023,Indonesia,1
18 jul 2023,Spain,1
18 jul 2023,Paraguay,1
18 jul 2023,Brazil,2
18 jul 2023,China,1
18 jul 2023,Ecuador,1
18 jul 2023,Honduras,1
18 jul 2023,Argentina,100
18 jul 2023,(not set),2
19 jul 2023,United States,1
19 jul 2023,Paraguay,1
19 jul 2023,Argentina,47
19 jul 2023,Chile,1
20 jul 2023,Mexico,2
20 jul 2023,Paraguay,1
20 jul 2023,Ecuador,1
20 jul 2023,Argentina,14
21 jul 2023,France,19
21 jul 2023,Spain,4
21 jul 2023,Argentina,42
22 jul 2023,El Salvador,1
22 jul 2023,Argentina,40
22 jul 2023,Mexico,2
22 jul 2023,Peru,2
22 jul 2023,Spain,8
23 jul 2023,China,4
23 jul 2023,Guatemala,1
23 jul 2023,Brazil,1
23 jul 2023,Mexico,18
23 jul 2023,Argentina,40
24 jul 2023,Paraguay,9
24 jul 2023,Dominican Republic,1
24 jul 2023,Brazil,7
24 jul 2023,Nicaragua,1
24 jul 2023,Argentina,157
24 jul 2023,United States,1
24 jul 2023,Bolivia,1
25 jul 2023,Brazil,1
25 jul 2023,Paraguay,13
25 jul 2023,Argentina,78
26 jul 2023,Paraguay,21
26 jul 2023,Argentina,208
26 jul 2023,China,1
26 jul 2023,Puerto Rico,1
26 jul 2023,Colombia,1
26 jul 2023,Brazil,3
26 jul 2023,United States,2
27 jul 2023,United States,3
27 jul 2023,Cuba,4
27 jul 2023,Ireland,2
27 jul 2023,Bolivia,5
27 jul 2023,Sweden,2
27 jul 2023,Dominican Republic,1
27 jul 2023,Peru,3
27 jul 2023,Mexico,2
27 jul 2023,Indonesia,1
27 jul 2023,Chile,1
27 jul 2023,Argentina,186
27 jul 2023,El Salvador,1
28 jul 2023,Ireland,2
28 jul 2023,China,3
28 jul 2023,Argentina,145
28 jul 2023,United States,3
29 jul 2023,Argentina,86
29 jul 2023,Indonesia,1
29 jul 2023,Mexico,1
29 jul 2023,Spain,1
30 jul 2023,United States,1
30 jul 2023,Argentina,28
30 jul 2023,Ireland,1
30 jul 2023,China,1
31 jul 2023,Spain,11
31 jul 2023,United States,2
31 jul 2023,Argentina,166
31 jul 2023,Sweden,1
31 jul 2023,Uruguay,1
31 jul 2023,Venezuela,1
1 ago 2023,Spain,3
1 ago 2023,Ireland,1
1 ago 2023,Mexico,2
1 ago 2023,Netherlands,1
1 ago 2023,United States,5
1 ago 2023,Argentina,204
2 ago 2023,France,1
2 ago 2023,China,3
2 ago 2023,Brazil,1
2 ago 2023,Honduras,1
2 ago 2023,Argentina,305
2 ago 2023,Sweden,1
2 ago 2023,Indonesia,1
2 ago 2023,Nicaragua,3
2 ago 2023,Netherlands,1
2 ago 2023,United States,5
3 ago 2023,Italy,1
3 ago 2023,Switzerland,1
3 ago 2023,Ireland,2
3 ago 2023,United States,4
3 ago 2023,Argentina,134
3 ago 2023,Bolivia,4
3 ago 2023,China,2
3 ago 2023,Mexico,3
4 ago 2023,United States,2
4 ago 2023,Bolivia,5
4 ago 2023,Croatia,3
4 ago 2023,Paraguay,1
4 ago 2023,Argentina,67
4 ago 2023,Ireland,2
5 ago 2023,Argentina,57
5 ago 2023,Colombia,5
5 ago 2023,Peru,1
6 ago 2023,China,2
6 ago 2023,Paraguay,2
6 ago 2023,Argentina,75
6 ago 2023,United States,2
6 ago 2023,Peru,1
7 ago 2023,Indonesia,3
7 ago 2023,Colombia,1
7 ago 2023,Mexico,2
7 ago 2023,Puerto Rico,1
7 ago 2023,Brazil,2
7 ago 2023,Chile,1
7 ago 2023,Argentina,164
7 ago 2023,China,1
7 ago 2023,United States,12
7 ago 2023,Switzerland,1
8 ago 2023,Mexico,1
8 ago 2023,Spain,1
8 ago 2023,China,1
8 ago 2023,United States,11
8 ago 2023,Argentina,186
8 ago 2023,Colombia,1
8 ago 2023,Ireland,1
9 ago 2023,Peru,13
9 ago 2023,China,1
9 ago 2023,Mexico,1
9 ago 2023,Colombia,4
9 ago 2023,Panama,1
9 ago 2023,Paraguay,11
9 ago 2023,United States,8
9 ago 2023,Argentina,196
10 ago 2023,Mexico,2
10 ago 2023,Dominican Republic,1
10 ago 2023,Ireland,1
10 ago 2023,Sweden,2
10 ago 2023,Argentina,159
10 ago 2023,United States,6
11 ago 2023,China,2
11 ago 2023,United States,2
11 ago 2023,Honduras,1
11 ago 2023,Argentina,89
11 ago 2023,Ireland,1
11 ago 2023,Paraguay,20
11 ago 2023,Brazil,1
11 ago 2023,Bolivia,5
12 ago 2023,China,1
12 ago 2023,Argentina,77
12 ago 2023,Peru,6
12 ago 2023,(not set),4
13 ago 2023,Bolivia,1
13 ago 2023,Argentina,65
13 ago 2023,Indonesia,1
13 ago 2023,Peru,1
13 ago 2023,United States,1
13 ago 2023,El Salvador,1
14 ago 2023,Argentina,90
14 ago 2023,Ireland,1
14 ago 2023,Spain,5
14 ago 2023,Mexico,4
14 ago 2023,Cuba,1
14 ago 2023,China,3
14 ago 2023,Brazil,12
15 ago 2023,United States,2
15 ago 2023,Paraguay,6
15 ago 2023,(not set),4
15 ago 2023,Argentina,62
15 ago 2023,Mexico,1
16 ago 2023,Bolivia,3
16 ago 2023,Peru,2
16 ago 2023,Mexico,7
16 ago 2023,Argentina,72
16 ago 2023,China,2
16 ago 2023,Spain,7
17 ago 2023,Argentina,121
17 ago 2023,Costa Rica,1
17 ago 2023,Colombia,1
17 ago 2023,Mexico,1
17 ago 2023,Ireland,1
18 ago 2023,Peru,4
18 ago 2023,Argentina,105
18 ago 2023,United States,1
18 ago 2023,Mexico,6
18 ago 2023,Guatemala,2
19 ago 2023,Ecuador,5
19 ago 2023,Spain,1
19 ago 2023,Argentina,46
19 ago 2023,Switzerland,1
19 ago 2023,Paraguay,1
19 ago 2023,Mexico,1
19 ago 2023,Colombia,1
20 ago 2023,China,2
20 ago 2023,Uruguay,1
20 ago 2023,United States,1
20 ago 2023,Peru,2
20 ago 2023,Germany,2
20 ago 2023,Greece,1
20 ago 2023,Honduras,1
20 ago 2023,Colombia,1
20 ago 2023,Argentina,31
21 ago 2023,Mexico,3
21 ago 2023,Ecuador,6
21 ago 2023,Argentina,146
21 ago 2023,Uruguay,1
21 ago 2023,Paraguay,1
21 ago 2023,United States,1
21 ago 2023,Germany,1
21 ago 2023,China,1
22 ago 2023,Chile,1
22 ago 2023,Argentina,142
22 ago 2023,Mexico,1
22 ago 2023,Sweden,1
22 ago 2023,Guatemala,1
23 ago 2023,Peru,1
23 ago 2023,Argentina,125
23 ago 2023,Mexico,1
23 ago 2023,United States,4
23 ago 2023,Colombia,1
24 ago 2023,Argentina,108
24 ago 2023,Paraguay,1
24 ago 2023,Colombia,2
24 ago 2023,China,1
24 ago 2023,Mexico,6
25 ago 2023,Argentina,78
25 ago 2023,Mexico,7
25 ago 2023,Ecuador,1
25 ago 2023,United States,2
25 ago 2023,Türkiye,1
25 ago 2023,China,3
26 ago 2023,Brazil,6
26 ago 2023,Argentina,41
26 ago 2023,Colombia,1
26 ago 2023,Mexico,1
27 ago 2023,Spain,8
27 ago 2023,Mexico,1
27 ago 2023,China,4
27 ago 2023,Switzerland,1
27 ago 2023,Argentina,33
27 ago 2023,Germany,2
27 ago 2023,Chile,1
28 ago 2023,Peru,1
28 ago 2023,Argentina,185
28 ago 2023,Mexico,1
28 ago 2023,Paraguay,40
28 ago 2023,Sweden,1
28 ago 2023,Indonesia,4
28 ago 2023,(not set),1
28 ago 2023,United States,2
28 ago 2023,Brazil,6
29 ago 2023,(not set),2
29 ago 2023,China,3
29 ago 2023,Austria,1
29 ago 2023,Argentina,185
29 ago 2023,Finland,1
29 ago 2023,Mexico,4
29 ago 2023,Peru,25
29 ago 2023,Paraguay,15
29 ago 2023,United States,4
29 ago 2023,Colombia,1
29 ago 2023,Ireland,1
30 ago 2023,(not set),7
30 ago 2023,United States,1
30 ago 2023,Bolivia,1
30 ago 2023,Ireland,1
30 ago 2023,Paraguay,1
30 ago 2023,Brazil,19
30 ago 2023,Mexico,3
30 ago 2023,Indonesia,1
30 ago 2023,Argentina,551
30 ago 2023,Guatemala,1
31 ago 2023,China,2
31 ago 2023,Mexico,3
31 ago 2023,Chile,1
31 ago 2023,Colombia,3
31 ago 2023,(not set),5
31 ago 2023,United States,5
31 ago 2023,Argentina,335
1 sept 2023,Mexico,2
1 sept 2023,Peru,1
1 sept 2023,Sweden,1
1 sept 2023,Ireland,2
1 sept 2023,Nicaragua,1
1 sept 2023,(not set),3
1 sept 2023,Paraguay,1
1 sept 2023,Argentina,345
1 sept 2023,Brazil,1
1 sept 2023,United States,4
1 sept 2023,China,1
1 sept 2023,Indonesia,1
2 sept 2023,Mexico,2
2 sept 2023,Peru,1
2 sept 2023,Uruguay,1
2 sept 2023,Paraguay,1
2 sept 2023,(not set),1
2 sept 2023,Argentina,95
2 sept 2023,Chile,2
2 sept 2023,Colombia,1
2 sept 2023,Spain,114
3 sept 2023,(not set),8
3 sept 2023,Mexico,2
3 sept 2023,Spain,1
3 sept 2023,Argentina,91
3 sept 2023,China,4
3 sept 2023,Paraguay,4
4 sept 2023,Dominican Republic,1
4 sept 2023,Guatemala,1
4 sept 2023,Hungary,1
4 sept 2023,Argentina,233
4 sept 2023,(not set),3
4 sept 2023,United States,6
4 sept 2023,China,1
4 sept 2023,Chile,2
4 sept 2023,France,9
4 sept 2023,Spain,2
4 sept 2023,Mexico,8
5 sept 2023,(not set),2
5 sept 2023,Uruguay,1
5 sept 2023,Greece,2
5 sept 2023,Ireland,2
5 sept 2023,Mexico,10
5 sept 2023,Colombia,3
5 sept 2023,Peru,3
5 sept 2023,Chile,2
5 sept 2023,United States,2
5 sept 2023,Argentina,249
5 sept 2023,China,1
5 sept 2023,Finland,1
6 sept 2023,Ecuador,1
6 sept 2023,Argentina,184
6 sept 2023,Austria,1
6 sept 2023,China,1
6 sept 2023,(not set),3
6 sept 2023,Mexico,7
6 sept 2023,Ireland,1
6 sept 2023,United States,1
6 sept 2023,Indonesia,1
6 sept 2023,Uruguay,3
7 sept 2023,United States,4
7 sept 2023,Uruguay,1
7 sept 2023,Paraguay,7
7 sept 2023,China,3
7 sept 2023,Argentina,131
7 sept 2023,Dominican Republic,1
7 sept 2023,(not set),2
7 sept 2023,Sweden,2
7 sept 2023,Mexico,4
8 sept 2023,Argentina,241
8 sept 2023,(not set),1
8 sept 2023,France,7
8 sept 2023,Mexico,1
8 sept 2023,Spain,1
8 sept 2023,Cuba,1
8 sept 2023,Peru,1
8 sept 2023,United States,1
9 sept 2023,Peru,2
9 sept 2023,United States,2
9 sept 2023,(not set),2
9 sept 2023,Paraguay,1
9 sept 2023,Argentina,60
9 sept 2023,Mexico,1
9 sept 2023,Guatemala,1
9 sept 2023,China,3
10 sept 2023,Argentina,100
10 sept 2023,Peru,2
10 sept 2023,(not set),2
10 sept 2023,Canada,1
10 sept 2023,Colombia,1
10 sept 2023,Ecuador,1
10 sept 2023,Spain,1
10 sept 2023,United States,2
10 sept 2023,Mexico,11
11 sept 2023,(not set),3
11 sept 2023,Ireland,3
11 sept 2023,Mexico,2
11 sept 2023,Cuba,1
11 sept 2023,United States,5
11 sept 2023,Bolivia,9
11 sept 2023,Argentina,108
11 sept 2023,Paraguay,1
12 sept 2023,Bolivia,3
12 sept 2023,Mexico,4
12 sept 2023,Paraguay,1
12 sept 2023,United States,4
12 sept 2023,Colombia,1
12 sept 2023,Puerto Rico,1
12 sept 2023,China,2
12 sept 2023,Chile,1
12 sept 2023,Argentina,110
12 sept 2023,(not set),2
13 sept 2023,Ecuador,1
13 sept 2023,Argentina,154
13 sept 2023,Peru,2
13 sept 2023,United States,8
13 sept 2023,(not set),3
13 sept 2023,Paraguay,1
